Textbox6,KOD_NAZWA_KRAJ,ROK3,KOD_NAZWA_KRAJ3,WARTOŚĆ3
Kraje,NP - Nepal,2021,Wartość usług nabytych,"164 137,4"
Kraje,NP - Nepal,2022,Wartość usług nabytych,.
Kraje,NZ - Nowa Zelandia,2010,Wartość importu towarów według krajów pochodzenia,"54 883,9"
Kraje,NZ - Nowa Zelandia,2011,Wartość importu towarów według krajów pochodzenia,"71 899,2"
Kraje,NZ - Nowa Zelandia,2012,Wartość importu towarów według krajów pochodzenia,"86 137,1"
Kraje,NZ - Nowa Zelandia,2013,Wartość importu towarów według krajów pochodzenia,"90 074,8"
Kraje,NZ - Nowa Zelandia,2014,Wartość importu towarów według krajów pochodzenia,"148 019,1"
Kraje,NZ - Nowa Zelandia,2015,Wartość importu towarów według krajów pochodzenia,"181 759,3"
Kraje,NZ - Nowa Zelandia,2016,Wartość importu towarów według krajów pochodzenia,"388 416,5"
Kraje,NZ - Nowa Zelandia,2017,Wartość importu towarów według krajów pochodzenia,"238 725,1"
Kraje,NZ - Nowa Zelandia,2018,Wartość importu towarów według krajów pochodzenia,"452 313,7"
Kraje,NZ - Nowa Zelandia,2019,Wartość importu towarów według krajów pochodzenia,"331 057,9"
Kraje,NZ - Nowa Zelandia,2020,Wartość importu towarów według krajów pochodzenia,"346 249,0"
Kraje,NZ - Nowa Zelandia,2021,Wartość importu towarów według krajów pochodzenia,"431 975,8"
Kraje,NZ - Nowa Zelandia,2022,Wartość importu towarów według krajów pochodzenia,"491 413,9"
Kraje,NZ - Nowa Zelandia,2010,Wartość importu towarów według krajów wysyłki,"27 529,6"
Kraje,NZ - Nowa Zelandia,2011,Wartość importu towarów według krajów wysyłki,"42 581,2"
Kraje,NZ - Nowa Zelandia,2012,Wartość importu towarów według krajów wysyłki,"55 252,3"
Kraje,NZ - Nowa Zelandia,2013,Wartość importu towarów według krajów wysyłki,"60 108,6"
Kraje,NZ - Nowa Zelandia,2014,Wartość importu towarów według krajów wysyłki,"79 372,7"
Kraje,NZ - Nowa Zelandia,2015,Wartość importu towarów według krajów wysyłki,"108 431,1"
Kraje,NZ - Nowa Zelandia,2016,Wartość importu towarów według krajów wysyłki,"309 650,7"
Kraje,NZ - Nowa Zelandia,2017,Wartość importu towarów według krajów wysyłki,"184 029,9"
Kraje,NZ - Nowa Zelandia,2018,Wartość importu towarów według krajów wysyłki,"382 749,5"
Kraje,NZ - Nowa Zelandia,2019,Wartość importu towarów według krajów wysyłki,"256 783,0"
Kraje,NZ - Nowa Zelandia,2020,Wartość importu towarów według krajów wysyłki,"230 251,5"
Kraje,NZ - Nowa Zelandia,2021,Wartość importu towarów według krajów wysyłki,"341 176,9"
Kraje,NZ - Nowa Zelandia,2022,Wartość importu towarów według krajów wysyłki,"349 940,4"
Kraje,NZ - Nowa Zelandia,2010,Wartość usług nabytych,"14 605,0"
Kraje,NZ - Nowa Zelandia,2011,Wartość usług nabytych,"27 003,9"
Kraje,NZ - Nowa Zelandia,2012,Wartość usług nabytych,"20 515,8"
Kraje,NZ - Nowa Zelandia,2013,Wartość usług nabytych,"29 449,5"
Kraje,NZ - Nowa Zelandia,2014,Wartość usług nabytych,"35 436,6"
Kraje,NZ - Nowa Zelandia,2015,Wartość usług nabytych,"56 825,2"
Kraje,NZ - Nowa Zelandia,2016,Wartość usług nabytych,"97 043,6"
Kraje,NZ - Nowa Zelandia,2017,Wartość usług nabytych,"80 661,0"
Kraje,NZ - Nowa Zelandia,2018,Wartość usług nabytych,"58 889,1"
Kraje,NZ - Nowa Zelandia,2019,Wartość usług nabytych,"65 510,2"
Kraje,NZ - Nowa Zelandia,2020,Wartość usług nabytych,"34 562,9"
Kraje,NZ - Nowa Zelandia,2021,Wartość usług nabytych,"26 532,3"
Kraje,NZ - Nowa Zelandia,2022,Wartość usług nabytych,.
Kraje,OM - Oman,2010,Wartość importu towarów według krajów pochodzenia,"24 735,9"
Kraje,OM - Oman,2011,Wartość importu towarów według krajów pochodzenia,"53 692,1"
Kraje,OM - Oman,2012,Wartość importu towarów według krajów pochodzenia,"32 140,3"
Kraje,OM - Oman,2013,Wartość importu towarów według krajów pochodzenia,"33 980,4"
Kraje,OM - Oman,2014,Wartość importu towarów według krajów pochodzenia,"39 884,0"
Kraje,OM - Oman,2015,Wartość importu towarów według krajów pochodzenia,"35 025,1"
Kraje,OM - Oman,2016,Wartość importu towarów według krajów pochodzenia,"40 562,9"
Kraje,OM - Oman,2017,Wartość importu towarów według krajów pochodzenia,"33 224,8"
Kraje,OM - Oman,2018,Wartość importu towarów według krajów pochodzenia,"18 274,4"
Kraje,OM - Oman,2019,Wartość importu towarów według krajów pochodzenia,"22 144,3"
Kraje,OM - Oman,2020,Wartość importu towarów według krajów pochodzenia,"99 211,8"
Kraje,OM - Oman,2021,Wartość importu towarów według krajów pochodzenia,"142 359,6"
Kraje,OM - Oman,2022,Wartość importu towarów według krajów pochodzenia,"943 774,3"
Kraje,OM - Oman,2010,Wartość importu towarów według krajów wysyłki,"15 207,8"
Kraje,OM - Oman,2011,Wartość importu towarów według krajów wysyłki,"21 036,9"
Kraje,OM - Oman,2012,Wartość importu towarów według krajów wysyłki,"24 018,4"
Kraje,OM - Oman,2013,Wartość importu towarów według krajów wysyłki,"34 047,9"
Kraje,OM - Oman,2014,Wartość importu towarów według krajów wysyłki,"72 845,4"
Kraje,OM - Oman,2015,Wartość importu towarów według krajów wysyłki,"146 269,4"
Kraje,OM - Oman,2016,Wartość importu towarów według krajów wysyłki,"53 124,4"
Kraje,OM - Oman,2017,Wartość importu towarów według krajów wysyłki,"196 810,3"
Kraje,OM - Oman,2018,Wartość importu towarów według krajów wysyłki,"18 555,7"
Kraje,OM - Oman,2019,Wartość importu towarów według krajów wysyłki,"29 621,6"
Kraje,OM - Oman,2020,Wartość importu towarów według krajów wysyłki,"110 586,5"
Kraje,OM - Oman,2021,Wartość importu towarów według krajów wysyłki,"238 194,3"
Kraje,OM - Oman,2022,Wartość importu towarów według krajów wysyłki,"1 273 979,7"
Kraje,OM - Oman,2010,Wartość usług nabytych,"205,7"
Kraje,OM - Oman,2011,Wartość usług nabytych,"313,3"
Kraje,OM - Oman,2012,Wartość usług nabytych,"478,6"
Kraje,OM - Oman,2013,Wartość usług nabytych,"1 352,6"
Kraje,OM - Oman,2014,Wartość usług nabytych,.
Kraje,OM - Oman,2015,Wartość usług nabytych,"2 712,2"
Kraje,OM - Oman,2016,Wartość usług nabytych,"6 553,9"
Kraje,OM - Oman,2017,Wartość usług nabytych,"9 669,6"
Kraje,OM - Oman,2018,Wartość usług nabytych,"13 504,1"
Kraje,OM - Oman,2019,Wartość usług nabytych,"17 933,3"
Kraje,OM - Oman,2020,Wartość usług nabytych,"8 246,8"
Kraje,OM - Oman,2021,Wartość usług nabytych,"3 317,5"
Kraje,OM - Oman,2022,Wartość usług nabytych,.
Kraje,PA - Panama,2010,Wartość importu towarów według krajów pochodzenia,"85 854,1"
Kraje,PA - Panama,2011,Wartość importu towarów według krajów pochodzenia,"476 228,6"
Kraje,PA - Panama,2012,Wartość importu towarów według krajów pochodzenia,"41 556,2"
Kraje,PA - Panama,2013,Wartość importu towarów według krajów pochodzenia,"883 169,8"
Kraje,PA - Panama,2014,Wartość importu towarów według krajów pochodzenia,"231 882,5"
Kraje,PA - Panama,2015,Wartość importu towarów według krajów pochodzenia,"473 826,7"
Kraje,PA - Panama,2016,Wartość importu towarów według krajów pochodzenia,"119 161,5"
Kraje,PA - Panama,2017,Wartość importu towarów według krajów pochodzenia,"8 889,2"
Kraje,PA - Panama,2018,Wartość importu towarów według krajów pochodzenia,"306 718,3"
Kraje,PA - Panama,2019,Wartość importu towarów według krajów pochodzenia,"97 936,7"
Kraje,PA - Panama,2020,Wartość importu towarów według krajów pochodzenia,"77 612,0"
Kraje,PA - Panama,2021,Wartość importu towarów według krajów pochodzenia,"299 297,7"
Kraje,PA - Panama,2022,Wartość importu towarów według krajów pochodzenia,"346 951,7"
Kraje,PA - Panama,2010,Wartość importu towarów według krajów wysyłki,"165 556,9"
Kraje,PA - Panama,2011,Wartość importu towarów według krajów wysyłki,"430 267,0"
Kraje,PA - Panama,2012,Wartość importu towarów według krajów wysyłki,"21 172,5"
Kraje,PA - Panama,2013,Wartość importu towarów według krajów wysyłki,"171 344,4"
Kraje,PA - Panama,2014,Wartość importu towarów według krajów wysyłki,"185 506,8"
Kraje,PA - Panama,2015,Wartość importu towarów według krajów wysyłki,"313 175,6"
Kraje,PA - Panama,2016,Wartość importu towarów według krajów wysyłki,"101 428,9"
Kraje,PA - Panama,2017,Wartość importu towarów według krajów wysyłki,"30 082,6"
Kraje,PA - Panama,2018,Wartość importu towarów według krajów wysyłki,"278 771,3"
Kraje,PA - Panama,2019,Wartość importu towarów według krajów wysyłki,"22 676,4"
Kraje,PA - Panama,2020,Wartość importu towarów według krajów wysyłki,"11 890,2"
Kraje,PA - Panama,2021,Wartość importu towarów według krajów wysyłki,"241 413,7"
Kraje,PA - Panama,2022,Wartość importu towarów według krajów wysyłki,"287 086,8"
Kraje,PA - Panama,2010,Wartość usług nabytych,"11 683,9"
Kraje,PA - Panama,2011,Wartość usług nabytych,"31 811,9"
Kraje,PA - Panama,2012,Wartość usług nabytych,"27 153,6"
Kraje,PA - Panama,2013,Wartość usług nabytych,"37 747,6"
Kraje,PA - Panama,2014,Wartość usług nabytych,"38 290,5"
Kraje,PA - Panama,2015,Wartość usług nabytych,"64 894,4"
Kraje,PA - Panama,2016,Wartość usług nabytych,"67 845,5"
Kraje,PA - Panama,2017,Wartość usług nabytych,"87 989,8"
Kraje,PA - Panama,2018,Wartość usług nabytych,"57 706,9"
Kraje,PA - Panama,2019,Wartość usług nabytych,"72 091,4"
Kraje,PA - Panama,2020,Wartość usług nabytych,"62 079,4"
Kraje,PA - Panama,2021,Wartość usług nabytych,"26 095,4"
Kraje,PA - Panama,2022,Wartość usług nabytych,.
Kraje,PH - Filipiny,2010,Wartość importu towarów według krajów pochodzenia,"463 046,6"
Kraje,PH - Filipiny,2011,Wartość importu towarów według krajów pochodzenia,"411 057,0"
Kraje,PH - Filipiny,2012,Wartość importu towarów według krajów pochodzenia,"469 177,2"
Kraje,PH - Filipiny,2013,Wartość importu towarów według krajów pochodzenia,"469 928,8"
Kraje,PH - Filipiny,2014,Wartość importu towarów według krajów pochodzenia,"799 127,2"
Kraje,PH - Filipiny,2015,Wartość importu towarów według krajów pochodzenia,"1 086 326,6"
Kraje,PH - Filipiny,2016,Wartość importu towarów według krajów pochodzenia,"1 318 064,5"
Kraje,PH - Filipiny,2017,Wartość importu towarów według krajów pochodzenia,"1 557 871,4"
Kraje,PH - Filipiny,2018,Wartość importu towarów według krajów pochodzenia,"1 959 404,7"
Kraje,PH - Filipiny,2019,Wartość importu towarów według krajów pochodzenia,"1 917 032,0"
Kraje,PH - Filipiny,2020,Wartość importu towarów według krajów pochodzenia,"2 022 229,7"
Kraje,PH - Filipiny,2021,Wartość importu towarów według krajów pochodzenia,"2 308 457,4"
Kraje,PH - Filipiny,2022,Wartość importu towarów według krajów pochodzenia,"3 096 103,4"
Kraje,PH - Filipiny,2010,Wartość importu towarów według krajów wysyłki,"204 935,1"
Kraje,PH - Filipiny,2011,Wartość importu towarów według krajów wysyłki,"201 038,7"
Kraje,PH - Filipiny,2012,Wartość importu towarów według krajów wysyłki,"223 908,8"
Kraje,PH - Filipiny,2013,Wartość importu towarów według krajów wysyłki,"248 937,0"
Kraje,PH - Filipiny,2014,Wartość importu towarów według krajów wysyłki,"385 166,7"
Kraje,PH - Filipiny,2015,Wartość importu towarów według krajów wysyłki,"402 492,0"
Kraje,PH - Filipiny,2016,Wartość importu towarów według krajów wysyłki,"522 088,4"
Kraje,PH - Filipiny,2017,Wartość importu towarów według krajów wysyłki,"752 293,7"
Kraje,PH - Filipiny,2018,Wartość importu towarów według krajów wysyłki,"1 187 442,5"
Kraje,PH - Filipiny,2019,Wartość importu towarów według krajów wysyłki,"1 025 272,1"
Kraje,PH - Filipiny,2020,Wartość importu towarów według krajów wysyłki,"1 158 212,7"
Kraje,PH - Filipiny,2021,Wartość importu towarów według krajów wysyłki,"1 243 905,5"
Kraje,PH - Filipiny,2022,Wartość importu towarów według krajów wysyłki,"1 493 503,5"
Kraje,PH - Filipiny,2010,Wartość usług nabytych,"9 276,8"
Kraje,PH - Filipiny,2011,Wartość usług nabytych,"9 527,8"
Kraje,PH - Filipiny,2012,Wartość usług nabytych,"20 216,3"
Kraje,PH - Filipiny,2013,Wartość usług nabytych,"23 726,7"
Kraje,PH - Filipiny,2014,Wartość usług nabytych,"32 642,1"
Kraje,PH - Filipiny,2015,Wartość usług nabytych,"43 622,0"
Kraje,PH - Filipiny,2016,Wartość usług nabytych,"61 907,7"
Kraje,PH - Filipiny,2017,Wartość usług nabytych,"58 794,0"
Kraje,PH - Filipiny,2018,Wartość usług nabytych,"62 408,9"
Kraje,PH - Filipiny,2019,Wartość usług nabytych,"77 072,6"
Kraje,PH - Filipiny,2020,Wartość usług nabytych,"105 999,3"
Kraje,PH - Filipiny,2021,Wartość usług nabytych,"88 342,2"
Kraje,PH - Filipiny,2022,Wartość usług nabytych,.
Kraje,PK - Pakistan,2010,Wartość importu towarów według krajów pochodzenia,"434 701,9"
Kraje,PK - Pakistan,2011,Wartość importu towarów według krajów pochodzenia,"573 252,6"
Kraje,PK - Pakistan,2012,Wartość importu towarów według krajów pochodzenia,"514 503,5"
Kraje,PK - Pakistan,2013,Wartość importu towarów według krajów pochodzenia,"560 315,1"
Kraje,PK - Pakistan,2014,Wartość importu towarów według krajów pochodzenia,"832 409,0"
Kraje,PK - Pakistan,2015,Wartość importu towarów według krajów pochodzenia,"986 666,0"
Kraje,PK - Pakistan,2016,Wartość importu towarów według krajów pochodzenia,"1 218 228,6"
Kraje,PK - Pakistan,2017,Wartość importu towarów według krajów pochodzenia,"1 427 964,2"
Kraje,PK - Pakistan,2018,Wartość importu towarów według krajów pochodzenia,"1 537 110,2"
Kraje,PK - Pakistan,2019,Wartość importu towarów według krajów pochodzenia,"1 666 367,1"
Kraje,PK - Pakistan,2020,Wartość importu towarów według krajów pochodzenia,"2 010 458,1"
Kraje,PK - Pakistan,2021,Wartość importu towarów według krajów pochodzenia,"2 775 988,5"
Kraje,PK - Pakistan,2022,Wartość importu towarów według krajów pochodzenia,"3 592 416,2"
Kraje,PK - Pakistan,2010,Wartość importu towarów według krajów wysyłki,"193 061,7"
Kraje,PK - Pakistan,2011,Wartość importu towarów według krajów wysyłki,"217 383,9"
Kraje,PK - Pakistan,2012,Wartość importu towarów według krajów wysyłki,"227 495,0"
Kraje,PK - Pakistan,2013,Wartość importu towarów według krajów wysyłki,"285 094,4"
Kraje,PK - Pakistan,2014,Wartość importu towarów według krajów wysyłki,"419 998,7"
Kraje,PK - Pakistan,2015,Wartość importu towarów według krajów wysyłki,"476 503,5"
Kraje,PK - Pakistan,2016,Wartość importu towarów według krajów wysyłki,"541 681,9"
Kraje,PK - Pakistan,2017,Wartość importu towarów według krajów wysyłki,"692 183,9"
Kraje,PK - Pakistan,2018,Wartość importu towarów według krajów wysyłki,"790 685,3"
Kraje,PK - Pakistan,2019,Wartość importu towarów według krajów wysyłki,"1 060 980,5"
Kraje,PK - Pakistan,2020,Wartość importu towarów według krajów wysyłki,"1 117 772,6"
Kraje,PK - Pakistan,2021,Wartość importu towarów według krajów wysyłki,"1 319 728,4"
Kraje,PK - Pakistan,2022,Wartość importu towarów według krajów wysyłki,"1 739 049,3"
Kraje,PK - Pakistan,2010,Wartość usług nabytych,"3 619,1"
Kraje,PK - Pakistan,2011,Wartość usług nabytych,"7 568,2"
Kraje,PK - Pakistan,2012,Wartość usług nabytych,"3 496,7"
Kraje,PK - Pakistan,2013,Wartość usług nabytych,"3 185,6"
Kraje,PK - Pakistan,2014,Wartość usług nabytych,"3 123,7"
Kraje,PK - Pakistan,2015,Wartość usług nabytych,"6 722,6"
Kraje,PK - Pakistan,2016,Wartość usług nabytych,"8 408,5"
Kraje,PK - Pakistan,2017,Wartość usług nabytych,"7 354,5"
Kraje,PK - Pakistan,2018,Wartość usług nabytych,"9 173,6"
Kraje,PK - Pakistan,2019,Wartość usług nabytych,"12 560,5"
Kraje,PK - Pakistan,2020,Wartość usług nabytych,"13 884,3"
Kraje,PK - Pakistan,2021,Wartość usług nabytych,"26 342,3"
Kraje,PK - Pakistan,2022,Wartość usług nabytych,.
Kraje,PL - Polska,2010,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2011,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2012,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2013,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2014,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2015,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2016,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2017,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2018,Wartość importu towarów według krajów pochodzenia,"0,3"
Kraje,PL - Polska,2019,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2020,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2021,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2022,Wartość importu towarów według krajów pochodzenia,.
Kraje,PL - Polska,2010,Wartość importu towarów według krajów wysyłki,.
Kraje,PL - Polska,2011,Wartość importu towarów według krajów wysyłki,.
Kraje,PL - Polska,2012,Wartość importu towarów według krajów wysyłki,"734,6"
Kraje,PL - Polska,2013,Wartość importu towarów według krajów wysyłki,"537,8"
Kraje,PL - Polska,2014,Wartość importu towarów według krajów wysyłki,"146,8"
Kraje,PL - Polska,2015,Wartość importu towarów według krajów wysyłki,"869,6"
Kraje,PL - Polska,2016,Wartość importu towarów według krajów wysyłki,"5 520,0"
Kraje,PL - Polska,2017,Wartość importu towarów według krajów wysyłki,"1 473,9"
Kraje,PL - Polska,2018,Wartość importu towarów według krajów wysyłki,"2 797,8"
